C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_38_289.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_38_289.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_38_289.jpg, -0.7233615, 0, 0, 7.88799
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_38_749.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_38_749.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_38_749.jpg, 0, 0, 0, 7.526844
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_39_015.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_39_015.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_39_015.jpg, 0, 0.8030543, 0, 9.788902
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_39_310.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_39_310.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_39_310.jpg, -0.8741968, 0, 0, 9.0021
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_39_769.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_39_769.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_39_769.jpg, 0, 1, 0, 12.35054
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_40_032.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_40_032.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_40_032.jpg, 0, 1, 0, 15.02711
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_40_443.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_40_443.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_40_443.jpg, 0, 0.1969924, 0, 15.2377
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_40_738.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_40_738.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_40_738.jpg, 0, 0, 0, 15.06727
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_41_033.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_41_033.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_41_033.jpg, 0, 0.9483126, 0, 17.92487
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_41_206.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_41_206.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_41_206.jpg, 0, 1, 0, 20.72114
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_41_498.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_41_498.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_41_498.jpg, 0, 1, 0, 23.84613
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_41_744.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_41_744.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_41_744.jpg, 0, 1, 0, 26.1494
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_42_116.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_42_116.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_42_116.jpg, 0, 0, 0, 25.41909
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_42_494.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_42_494.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_42_494.jpg, 0, 0, 0, 24.61537
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_42_864.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_42_864.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_42_864.jpg, 0, 0, 0, 23.78981
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_43_367.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_43_367.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_43_367.jpg, 0, 0, 0, 22.98862
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_43_741.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_43_741.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_43_741.jpg, -1, 0, 0, 20.72166
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_44_092.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_44_092.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_44_092.jpg, 0, 0, 0, 20.10103
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_44_407.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_44_407.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_44_407.jpg, 0, 0, 0, 19.49261
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_44_802.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_44_802.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_44_802.jpg, 0, 0, 0, 18.8988
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_45_160.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_45_160.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_45_160.jpg, 0, 0, 0, 17.76183
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_45_534.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_45_534.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_45_534.jpg, 0, 1, 0, 21.43145
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_45_895.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_45_895.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_45_895.jpg, -1, 0, 0, 19.36647
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_46_257.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_46_257.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_46_257.jpg, 0, 0, 0, 18.84016
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_46_608.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_46_608.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_46_608.jpg, 0, 0, 0, 17.70672
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_46_960.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_46_960.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_46_960.jpg, 0, 0, 0, 17.09313
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_47_578.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_47_578.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_47_578.jpg, 1, 0, 0, 15.89516
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_48_110.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_48_110.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_48_110.jpg, 0, 0, 0, 14.62893
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_48_423.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_48_423.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_48_423.jpg, 0, 0, 0, 14.24498
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_48_785.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_48_785.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_48_785.jpg, 0, 0, 0, 14.31538
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_49_106.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_49_106.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_49_106.jpg, 0, 0.9631866, 0, 17.27712
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_49_271.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_49_271.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_49_271.jpg, 0, 1, 0, 20.23223
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_49_646.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_49_646.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_49_646.jpg, -1, 0, 0, 18.5704
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_50_144.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_50_144.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_50_144.jpg, 0, 0, 0, 17.27342
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_50_487.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_50_487.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_50_487.jpg, 0, 0, 0, 16.69442
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_50_834.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_50_834.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_50_834.jpg, 0, 0, 0, 16.66377
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_51_197.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_51_197.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_51_197.jpg, 0, 0, 0, 15.5875
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_51_562.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_51_562.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_51_562.jpg, 0, 1, 0, 19.02093
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_51_816.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_51_816.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_51_816.jpg, -1, 0, 0, 17.50977
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_52_302.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_52_302.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_52_302.jpg, 0, 0, 0, 16.21172
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_52_665.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_52_665.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_52_665.jpg, 0, 0, 0, 16.26315
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_53_041.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_53_041.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_53_041.jpg, 0, 0, 0, 15.20747
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_53_396.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_53_396.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_53_396.jpg, 0, 0, 0, 14.72337
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_53_739.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_53_739.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_53_739.jpg, 0, 0, 0, 14.78883
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_54_089.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_54_089.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_54_089.jpg, 0, 0, 0, 14.30363
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_54_487.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_54_487.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_54_487.jpg, 0, 0, 0, 13.31454
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_54_892.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_54_892.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_54_892.jpg, 0, 0.9628344, 0, 16.70457
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_55_213.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_55_213.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_55_213.jpg, 0, 0, 0, 16.33416
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_55_549.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_55_549.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_55_549.jpg, 0, 1, 0, 19.40545
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_55_764.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_55_764.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_55_764.jpg, 0, 0.04324722, 0, 18.89032
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_56_081.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_56_081.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_56_081.jpg, 0, 0, 0, 18.70171
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_56_675.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_56_675.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_56_675.jpg, 0, 1, 0, 21.84129
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_56_872.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_56_872.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_56_872.jpg, 0, 1, 0, 24.94847
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_57_245.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_57_245.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_57_245.jpg, 0, 1, 0, 28.16635
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_57_580.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_57_580.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_57_580.jpg, 0, 0, 0, 27.38458
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_57_912.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_57_912.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_57_912.jpg, 0, 0, 0, 26.51991
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_58_303.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_58_303.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_58_303.jpg, 0, 0, 0, 25.62807
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_58_674.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_58_674.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_58_674.jpg, 0, 0, 0, 24.81379
C:\Users\arafat\Desktop\Data\IMG\center_2021_06_28_03_42_59_200.jpg, C:\Users\arafat\Desktop\Data\IMG\left_2021_06_28_03_42_59_200.jpg, C:\Users\arafat\Desktop\Data\IMG\right_2021_06_28_03_42_59_200.jpg, -1, 0, 0, 22.46515
